gene	chromosome	position_start	position_end	pvalue	n	n_indep	p_i_best	t_i_best	p_i_worst	t_i_worst	eigen_max	eigen_min	eigen_min_kept	z_min	z_max	z_mean	z_sd	tmi	status
intron_1_1487914_1489204	1	1487914	1489204	0.36552144216776	5	1	0.364385622998446	Skin_Not_Sun_Exposed_Suprapubic	0.373646045032843	Esophagus_Mucosa	4.91531166567249	5.49487693616744e-17	4.91531166567249	0.889664530297231	0.907040041601666	0.897224923264209	0.0062287776748766	1	0
intron_21_13846957_13848090	21	13846957	13848090	0.365539129978223	1	1	0.365539129978223	Esophagus_Mucosa	0.365539129978223	Esophagus_Mucosa	1	1	1	-0.90486081220686	-0.90486081220686	-0.90486081220686	NA	1	0
intron_6_26448448_26448728	6	26448448	26448728	0.365594551397961	2	2	0.158328950274195	Skin_Not_Sun_Exposed_Suprapubic	0.229999996267641	Skin_Sun_Exposed_Lower_leg	1.89759870615509	0.102401293844908	0.102401293844908	1.20035886764526	1.41071403713971	1.30553645239249	0.148743566807172	2	0
intron_1_247301276_247308475	1	247301276	247308475	0.365733987685907	2	1	0.350000012526044	Skin_Sun_Exposed_Lower_leg	0.386870407425614	Pancreas	1.97995056784212	0.0200494321578747	1.97995056784212	-0.934589266777039	-0.865306822063179	-0.899948044420109	0.0489900864743522	1	0
intron_1_20070465_20084821	1	20070465	20084821	0.365748054435266	3	2	0.400000007537173	Skin_Sun_Exposed_Lower_leg	0.584202413795011	Skin_Not_Sun_Exposed_Suprapubic	2.32486765904577	1.73271338817731e-16	0.675132340954233	-0.841621220111847	0.684498203072593	0.130044548068416	0.844280512620565	2	0
intron_18_2799383_2802528	18	2799383	2802528	0.365833159749837	1	1	0.365833159749838	Pancreas	0.365833159749838	Pancreas	1	1	1	-0.904306012058454	-0.904306012058454	-0.904306012058454	NA	1	0
intron_20_63241506_63242539	20	63241506	63242539	0.365856385690631	1	1	0.365856385690631	Kidney_Cortex	0.365856385690631	Kidney_Cortex	1	1	1	-0.904262199258277	-0.904262199258277	-0.904262199258277	NA	1	0
intron_9_108906485_108908305	9	108906485	108908305	0.365908633745923	4	1	0.344648752537043	Skin_Not_Sun_Exposed_Suprapubic	0.380503092949647	Pancreas	3.99956627009886	7.62108263491151e-17	3.99956627009886	-0.945019829516497	-0.876969705552807	-0.904114091043942	0.0298327292947981	1	0
intron_12_54257692_54280008	12	54257692	54280008	0.365970169393028	2	2	0.169999994427472	Skin_Not_Sun_Exposed_Suprapubic	0.250000000737035	Skin_Sun_Exposed_Lower_leg	1.93237545665138	0.0676245433486215	0.0676245433486215	-1.3722038269043	-1.15034937858582	-1.26127660274506	0.156874784842399	2	0
intron_4_70820861_70825296	4	70820861	70825296	0.365979468087622	5	1	0.359999993668756	Kidney_Cortex	0.370000008467644	Skin_Sun_Exposed_Lower_leg	5	9.67987892667232e-112	5	0.896473348140717	0.915365099906921	0.904030048847199	0.0103474385931383	1	0
intron_11_3830648_3840894	11	3830648	3840894	0.365997539204758	3	1	0.360088054989707	Skin_Not_Sun_Exposed_Suprapubic	0.378148970116466	Esophagus_Mucosa	2.99730459212397	4.9968953597477e-17	2.99730459212397	0.881312005028427	0.915197313027856	0.903584815981357	0.0192946947110283	1	0
intron_7_5910116_5911861	7	5910116	5911861	0.366002531716151	4	2	0.329372621133342	Esophagus_Mucosa	0.873323347611287	Skin_Sun_Exposed_Lower_leg	3.68405509184857	6.39207285635436e-07	0.279757765650413	-0.975378345310237	-0.159438576950274	-0.667340129491267	0.390892782132378	2	0
intron_19_40703622_40703715	19	40703622	40703715	0.366013252233691	4	2	0.310042644200802	Skin_Sun_Exposed_Lower_leg	0.450000002391664	Esophagus_Mucosa	3.01508096295201	5.94950538688505e-17	0.966204395884364	-1.01513255679803	0.99445790052414	-0.382876175255073	0.92634904752089	2	0
intron_6_34757551_34762595	6	34757551	34762595	0.366225847246019	2	2	0.219999982065921	Kidney_Cortex	0.85999999809653	Skin_Sun_Exposed_Lower_leg	1.38961216244486	0.610387837555144	0.610387837555144	-0.176374167203903	1.22652816772461	0.525077000260353	0.992001754370392	2	0
intron_10_125988675_125995417	10	125988675	125995417	0.36623989805462	2	2	0.290000025381774	Pancreas	0.332289521550466	Esophagus_Mucosa	1.02531010062349	0.974689899376507	0.974689899376507	-1.05812156200409	-0.96951255011277	-1.01381705605843	0.0626560331825909	2	0
intron_7_2222754_2229984	7	2222754	2229984	0.366267893569724	3	2	0.250000000737035	Esophagus_Mucosa	0.400000007537173	Skin_Sun_Exposed_Lower_leg	2.00028545556665	5.41264694703262e-32	0.999714544433349	-0.841621220111847	1.15034937858582	-0.177631020545959	1.15006476137592	2	0
intron_10_29499263_29522410	10	29499263	29522410	0.366270030975739	3	2	0.359999993668756	Skin_Sun_Exposed_Lower_leg	0.840000000398616	Skin_Not_Sun_Exposed_Suprapubic	2.79675317851509	0.0263431821685417	0.176903639316371	-0.915365099906921	-0.201893478631973	-0.469877829154332	0.38844678349662	2	0
intron_1_3467337_3468880	1	3467337	3468880	0.366273803422864	4	2	0.169999994427472	Esophagus_Mucosa	0.180000015550816	Pancreas	3.75796878573039	9.51043765821834e-19	0.242031214269614	-1.3722038269043	-1.34075498580933	-1.36434161663055	0.0157244205474854	2	0
intron_14_50420106_50423121	14	50420106	50423121	0.366325555165124	5	1	0.351596781190394	Esophagus_Mucosa	0.42509729973271	Skin_Sun_Exposed_Lower_leg	4.91405869157827	2.72973609114615e-17	4.91405869157827	-0.931496525230402	0.797609218553767	-0.576045371645176	0.76795758128967	1	0
intron_1_26185186_26187411	1	26185186	26187411	0.366407388368808	3	2	0.189493225713808	Skin_Sun_Exposed_Lower_leg	0.329999997751668	Esophagus_Mucosa	2.18946394265061	2.82217095763843e-17	0.810536057349395	0.974113881587982	1.31207975588103	1.16218416837143	0.1721865668255	2	0
intron_4_2693382_2693586	4	2693382	2693586	0.366410649146112	1	1	0.366410649146112	Skin_Sun_Exposed_Lower_leg	0.366410649146112	Skin_Sun_Exposed_Lower_leg	1	1	1	-0.903217165787868	-0.903217165787868	-0.903217165787868	NA	1	0
intron_5_180795875_180808502	5	180795875	180808502	0.366428770428056	5	1	0.339999986477289	Skin_Not_Sun_Exposed_Suprapubic	0.466206818614261	Skin_Sun_Exposed_Lower_leg	4.9377820127107	1.1957921225584e-21	4.9377820127107	0.728664654633878	0.954165279865265	0.897319546966052	0.094661246163351	1	0
intron_4_39468427_39470019	4	39468427	39470019	0.366463250346338	5	1	0.270000019848617	Esophagus_Mucosa	0.479807630133349	Pancreas	4.86772485372935	4.50429405857535e-17	4.86772485372935	-1.10306251049042	-0.706611999125292	-0.891842874928955	0.19809255761751	1	0
intron_7_32933896_32942320	7	32933896	32942320	0.366513982032681	2	2	0.159999983390071	Skin_Sun_Exposed_Lower_leg	0.250000000737035	Skin_Not_Sun_Exposed_Suprapubic	1.73007975120835	0.269920248791651	0.269920248791651	1.15034937858582	1.40507161617279	1.2777104973793	0.180115821516761	2	0
intron_9_129493595_129503323	9	129493595	129503323	0.366644123428222	4	2	0.14714041776184	Esophagus_Mucosa	0.438881900842361	Skin_Not_Sun_Exposed_Suprapubic	3.6050870462433	0.00103714822825601	0.339354927230641	-1.44970637317007	-0.774082677103752	-1.2149192308469	0.312301577890427	2	0
intron_16_28986714_28986799	16	28986714	28986799	0.366665839472659	4	2	0.162757153055861	Skin_Not_Sun_Exposed_Suprapubic	0.479999987330342	Kidney_Cortex	3.1369402387035	1.35774151040675e-16	0.863059761296502	-1.39585835653094	-0.706302583217621	-1.21726760553499	0.340817353155663	2	0
intron_15_97965666_97965895	15	97965666	97965895	0.366827528035037	2	2	0.300000023490669	Skin_Sun_Exposed_Lower_leg	0.309999981230415	Kidney_Cortex	1.04944159453252	0.950558405467482	0.950558405467482	-1.03643333911896	-1.01522207260132	-1.02582770586014	0.0149986303921777	2	0
intron_8_17956777_17957264	8	17956777	17957264	0.366838832202871	1	1	0.366838832202872	Pancreas	0.366838832202872	Pancreas	1	1	1	-0.902410524890808	-0.902410524890808	-0.902410524890808	NA	1	0
intron_3_113291748_113294687	3	113291748	113294687	0.366861131252848	5	1	0.259756207682468	Pancreas	0.730415475469799	Kidney_Cortex	4.78498792799077	0.00245965020568695	4.78498792799077	-1.12696753442717	-0.344572908803215	-0.877794035654582	0.314625371395219	1	0
intron_10_130175089_130180113	10	130175089	130180113	0.366922251240291	4	3	0.238007030572496	Skin_Sun_Exposed_Lower_leg	0.470000004017645	Esophagus_Mucosa	2.30288612012626	1.65919488271502e-16	0.546070331217014	-1.17998286360687	-0.722479045391083	-0.920765629098282	0.234304193679392	3	0
intron_8_144357121_144357628	8	144357121	144357628	0.366979354229767	5	2	0.190880735579331	Kidney_Cortex	0.511388814178967	Esophagus_Mucosa	4.60402805207424	1.34867089078307e-16	0.395971947925758	0.65667670802041	1.3079781054899	1.09492524118769	0.296911540284665	2	0
intron_22_31095455_31095534	22	31095455	31095534	0.367030223029012	3	2	0.190000017124934	Skin_Not_Sun_Exposed_Suprapubic	0.969999999547715	Esophagus_Mucosa	2.2072124475533	3.05750102082477e-16	0.792787552446695	-1.31057906150818	0.0376082882285118	-0.411787495017052	0.778376329288527	2	0
intron_6_7240602_7246424	6	7240602	7246424	0.367050245666262	4	2	0.159999983390071	Esophagus_Mucosa	0.56999998732254	Pancreas	2.57117128324055	2.78013492149262e-17	1.42882871675945	0.568051517009735	1.40507161617279	0.986561566591263	0.483253779568917	2	0
intron_21_44063168_44063538	21	44063168	44063538	0.367065381949537	2	1	0.365711010192641	Skin_Sun_Exposed_Lower_leg	0.368429217760308	Skin_Not_Sun_Exposed_Suprapubic	1.99997358804909	2.64119509140293e-05	1.99997358804909	0.899419572502728	0.904536460328412	0.90197801641557	0.00361818608011211	1	0
intron_5_53646405_53683118	5	53646405	53683118	0.367090314223605	3	1	0.361347470451192	Esophagus_Mucosa	0.370000008467644	Skin_Not_Sun_Exposed_Suprapubic	2.99985741838216	7.11347057690137e-21	2.99985741838216	0.896473348140716	0.91280050924966	0.901915735177031	0.00942649086135114	1	0
intron_16_79594553_79598785	16	79594553	79598785	0.367092986474917	3	2	0.180000015550816	Esophagus_Mucosa	0.57058479026894	Skin_Not_Sun_Exposed_Suprapubic	2.02113470765092	2.26284355098992e-18	0.978865292349077	0.56719045793571	1.34075498580933	0.842711390320365	0.432131659789418	2	0
intron_2_101273341_101274031	2	101273341	101274031	0.367094000944551	4	2	0.199999988080868	Esophagus_Mucosa	0.649999990437004	Pancreas	3.5916237096127	2.69113125851769e-19	0.408376290387295	-1.28155159950256	-0.453762203454971	-1.00382261034381	0.39024025413512	2	0
intron_6_32847204_32847513	6	32847204	32847513	0.367104078163003	2	1	0.319999991574413	Skin_Not_Sun_Exposed_Suprapubic	0.429999993801473	Skin_Sun_Exposed_Lower_leg	1.95551690634399	0.0444830936560082	1.95551690634399	-0.994457900524139	-0.789191663265228	-0.891824781894684	0.145145148314423	1	0
intron_19_20625650_20645684	19	20625650	20645684	0.367338747551329	4	3	0.092180569202102	Esophagus_Mucosa	0.879999994721675	Kidney_Cortex	2.83362554155304	0.0324770803906461	0.0945212659056889	0.150969222187996	1.68400568944	1.15765709350949	0.691102027429192	3	0
intron_7_1449829_1450240	7	1449829	1450240	0.367389536665728	5	1	0.359999993668756	Kidney_Cortex	0.400000007537173	Skin_Not_Sun_Exposed_Suprapubic	4.99198591332938	1.05841362494716e-17	4.99198591332938	-0.841621220111847	0.915365099906921	0.563967835903168	0.785748169419833	1	0
intron_19_34678813_34682777	19	34678813	34682777	0.367457254517828	3	2	0.290000025381774	Esophagus_Mucosa	0.370000008467644	Pancreas	1.9670005674064	0.0399607888363507	0.99303864375725	-1.05812156200409	0.954165279865265	-0.333476543426514	1.11805573880685	2	0
intron_7_4783426_4783689	7	4783426	4783689	0.367478427237875	5	1	0.33999998647729	Esophagus_Mucosa	0.505772937226081	Skin_Sun_Exposed_Lower_leg	4.95549706001761	1.82781040761551e-18	4.95549706001761	-0.954165279865265	-0.665434011208529	-0.896419026133918	0.129124548789243	1	0
intron_7_2542211_2542979	7	2542211	2542979	0.367513310274141	1	1	0.367513310274141	Skin_Sun_Exposed_Lower_leg	0.367513310274141	Skin_Sun_Exposed_Lower_leg	1	1	1	0.901141085914616	0.901141085914616	0.901141085914616	NA	1	0
intron_16_1773474_1773705	16	1773474	1773705	0.367560846319225	3	2	0.159999983390071	Skin_Not_Sun_Exposed_Suprapubic	0.370000008467644	Skin_Sun_Exposed_Lower_leg	2.41110757280189	9.97229100414551e-17	0.588892427198109	-1.40507161617279	-0.896473348140716	-1.06600610415141	0.293639346957695	2	0
intron_12_9655979_9656568	12	9655979	9656568	0.367575118623229	3	2	0.180000015550816	Skin_Not_Sun_Exposed_Suprapubic	0.979999999464697	Kidney_Cortex	1.82547884073632	0.0489970605551001	1.12552409870858	-0.0250689089298248	1.34075498580933	0.714070788644411	0.689821286667307	2	0
intron_12_9922232_9932275	12	9922232	9932275	0.36768909139369	2	1	0.348307105071672	Skin_Not_Sun_Exposed_Suprapubic	0.388007146241087	Skin_Sun_Exposed_Lower_leg	1.99887692470661	0.00112307529338996	1.99887692470661	0.863237051291737	0.937878010218645	0.900557530755191	0.0527791282114827	1	0
intron_7_72833928_72836577	7	72833928	72836577	0.367715274949716	5	1	0.321215935385781	Kidney_Cortex	0.411142345748026	Skin_Sun_Exposed_Lower_leg	4.99130182402602	1.67120286926401e-17	4.99130182402602	-0.991962260889127	-0.821885008880352	-0.900009635208048	0.0700818401870606	1	0
intron_19_3721910_3728424	19	3721910	3728424	0.367733592920357	2	2	0.159999983390071	Skin_Sun_Exposed_Lower_leg	0.400000007537173	Esophagus_Mucosa	1.68364882699727	0.316351173002734	0.316351173002734	0.841621220111847	1.40507161617279	1.12334641814232	0.398419595916939	2	0
intron_22_24620520_24623107	22	24620520	24623107	0.367743018281425	1	1	0.367743018281425	Kidney_Cortex	0.367743018281425	Kidney_Cortex	1	1	1	0.90070908257161	0.90070908257161	0.90070908257161	NA	1	0
intron_8_38840267_38842287	8	38840267	38842287	0.367775534654723	5	1	0.204678410924012	Pancreas	0.420000015398974	Kidney_Cortex	4.97013367965574	5.36295292898482e-19	4.97013367965574	-1.26833481015379	-0.806421220302582	-0.898803938272823	0.206574037327652	1	0
intron_4_76136412_76144149	4	76136412	76144149	0.367778976111981	5	1	0.359999993668756	Kidney_Cortex	0.370000008467644	Pancreas	4.99568469008848	1.40007463860257e-20	4.99568469008848	0.896473348140717	0.915365099906922	0.900251698493957	0.00844864823265722	1	0
intron_3_14517897_14520110	3	14517897	14520110	0.367795434114678	4	2	0.181080533097173	Skin_Not_Sun_Exposed_Suprapubic	0.190000017124934	Esophagus_Mucosa	3.50160534829286	1.05316084073965e-18	0.49839465170714	1.31057906150818	1.33743546931311	1.32292336176904	0.0143634463431289	2	0
intron_3_53873127_53874211	3	53873127	53874211	0.367796869250428	5	3	0.0826123895089654	Kidney_Cortex	0.879999994721675	Pancreas	3.83940659710951	3.95059249491955e-18	0.154224975876188	-1.73572545995841	-0.150969222187996	-1.38641563119333	0.691039259453654	3	0
intron_18_79934022_79943329	18	79934022	79943329	0.367834543074485	5	3	0.0961800174069839	Esophagus_Mucosa	0.129616072772737	Pancreas	4.11644256138751	4.22251940890545e-17	0.228894047624623	-1.66366188410469	-1.51561760523064	-1.56871670604504	0.0579760442129274	3	0
intron_1_151232703_151234197	1	151232703	151234197	0.367852421884682	4	1	0.350000012526044	Esophagus_Mucosa	0.390000006482609	Kidney_Cortex	3.9698509805127	2.15118464587156e-16	3.9698509805127	0.859617352485657	0.934589266777039	0.897103309631348	0.0432850548977909	1	0
intron_1_151232703_151233329	1	151232703	151233329	0.367852421884682	2	1	0.350000012526044	Esophagus_Mucosa	0.390000006482609	Kidney_Cortex	1.98492549025635	0.0150745097436502	1.98492549025635	-0.934589266777038	-0.859617352485657	-0.897103309631347	0.0530131489939727	0.999999999999999	0
intron_1_6628691_6629643	1	6628691	6629643	0.367873931619054	2	1	0.359999993668756	Skin_Not_Sun_Exposed_Suprapubic	0.387087351807392	Skin_Sun_Exposed_Lower_leg	1.95439923008415	0.0456007699158545	1.95439923008415	-0.915365099906922	-0.864911524300468	-0.890138312103695	0.0356760654464314	1	0
intron_15_89330276_89332218	15	89330276	89332218	0.367947406988032	4	1	0.339999986477289	Kidney_Cortex	0.450640836177435	Pancreas	3.91352343135379	8.1452622028285e-17	3.91352343135379	-0.954165279865265	-0.75434708519648	-0.889787748266932	0.094300589619975	1	0
intron_22_43169568_43171819	22	43169568	43171819	0.368008895637474	2	2	0.190000017124934	Skin_Sun_Exposed_Lower_leg	0.479999987330342	Skin_Not_Sun_Exposed_Suprapubic	1.13782724018884	0.862172759811155	0.862172759811155	0.706302583217621	1.31057906150818	1.0084408223629	0.427287995510779	2	0
intron_5_40950014_40955387	5	40950014	40955387	0.368081982765405	4	3	0.0780000024943111	Kidney_Cortex	0.878293576038678	Esophagus_Mucosa	2.46138161663679	0.000121379787042958	0.527056706739651	-1.76241028308868	0.153132767301524	-0.501959006611088	0.856592130267597	3	0
intron_22_43137298_43141162	22	43137298	43141162	0.368181401195432	4	1	0.330953789768939	Skin_Sun_Exposed_Lower_leg	0.392315676500482	Skin_Not_Sun_Exposed_Suprapubic	3.96434215719064	1.95653515813351e-16	3.96434215719064	-0.972194513014274	-0.855425418999025	-0.895853137452788	0.0519849382847962	1	0
intron_5_177371396_177371873	5	177371396	177371873	0.368254785201027	3	2	0.190000017124934	Esophagus_Mucosa	0.410000013453806	Pancreas	2.79515219240206	3.8511981035103e-17	0.204847807597936	-1.31057906150818	-0.82389360666275	-1.1483505765597	0.280987978365684	2	0
intron_22_50258301_50261167	22	50258301	50261167	0.368287536710912	3	3	0.109999993610868	Pancreas	0.490000009212543	Skin_Sun_Exposed_Lower_leg	2.04150155632253	0.221481336636848	0.221481336636848	0.690308809280395	1.59819316864014	1.26608238727699	0.50059182108774	3	0
intron_2_87032203_87034152	2	87032203	87034152	0.368300702500777	3	3	0.182370432852044	Skin_Sun_Exposed_Lower_leg	0.730000003969759	Esophagus_Mucosa	2.1585344201349	0.118242346872111	0.118242346872111	0.345125526189804	1.33349189706114	0.93500286522	0.521238077910529	3	0
intron_5_139481342_139481478	5	139481342	139481478	0.3683593789096	5	2	0.159999983390071	Skin_Sun_Exposed_Lower_leg	0.300000023490669	Kidney_Cortex	4.69231275921747	6.8906215522389e-17	0.307687240782535	-1.40507161617279	-1.03643333911896	-1.30152574789681	0.152440544029087	2	0
intron_12_2960353_2994738	12	2960353	2994738	0.368387370973579	3	1	0.362753922593853	Skin_Not_Sun_Exposed_Suprapubic	0.374187789479131	Pancreas	2.99994248994207	2.21412393395475e-16	2.99994248994207	-0.910130061356427	-0.888656363507834	-0.899489567004723	0.0107381459030012	1	0
intron_22_50506213_50506370	22	50506213	50506370	0.3683939892817	5	1	0.270000019848617	Esophagus_Mucosa	0.715253978844673	Kidney_Cortex	4.82059338813549	9.4688880032619e-17	4.82059338813549	-1.10306251049042	-0.364809010140156	-0.87980864424129	0.33117320061073	1	0
intron_22_17866012_17871837	22	17866012	17871837	0.368410380495618	2	1	0.311787602741853	Skin_Sun_Exposed_Lower_leg	0.436259578780739	Skin_Not_Sun_Exposed_Suprapubic	1.980244376379	0.0197556236210031	1.980244376379	-1.01147821484468	-0.778524992426547	-0.895001603635616	0.164722803271122	1	0
intron_11_721991_722091	11	721991	722091	0.368419974221728	4	1	0.356165127029307	Pancreas	0.407213114125537	Kidney_Cortex	3.90843327848529	1.36507272777936e-16	3.90843327848529	-0.922697005090535	-0.828807905490506	-0.888690108660779	0.041353149722334	1	0
