gene	gene_name	pvalue	n	n_indep	p_i_best	t_i_best	p_i_worst	t_i_worst	eigen_max	eigen_min	eigen_min_kept	z_min	z_max	z_mean	z_sd	tmi	status	GeneID	chromosome	map_location	start_position	end_position
ENSG00000244694.7	PTCHD4	0.395182832013727	5	3	0.256458187923982	Skin_Not_Sun_Exposed_Suprapubic	0.969999999547715	Pancreas	3.39264075095256	1.10614892315833e-17	0.542253718868113	-0.398855060338974	1.13480223899204	-0.0198742460506795	0.664167082547461	3	0	442213	6	6p12.3	47856672	48111196
ENSG00000204740.10	MALRD1	0.395238591809959	3	3	0.250000000737035	Kidney_Cortex	0.785183446138927	Skin_Sun_Exposed_Lower_leg	1.90216898682758	0.0978642853365351	0.0978642853365351	-1.15034937858582	0.807764988812245	-0.0233379871110101	1.01203967893969	3	0	340895	10	10p12.31	19046930	19734477
ENSG00000239467.5	AC007405.6	0.395313392846554	5	3	0.169999994427472	Esophagus_Mucosa	0.747351868895069	Pancreas	3.08209602063949	8.22586120257281e-18	0.86640972417287	-0.674489736557007	1.3722038269043	0.623997730254152	1.03206956223323	3	0	NA	NA	NA	NA	NA
ENSG00000147679.11	UTP23	0.39537834135287	5	3	0.229999996267641	Kidney_Cortex	0.901598018210402	Esophagus_Mucosa	3.48213838006798	2.28622986830681e-17	0.3463219745387	-0.191727149202645	1.20035886764526	0.449352029468038	0.529654917656791	3	0	84294	8	8q24.11	116766523	116774683
ENSG00000131737.5	KRT34	0.395512011999843	3	2	0.248153593352523	Esophagus_Mucosa	0.259999981650469	Skin_Not_Sun_Exposed_Suprapubic	2.2582819302622	7.85046229341887e-17	0.741718069737803	-1.15484576228978	-1.12639117240906	-1.13587603570263	0.0164282651273163	2	0	3885	17	17q21.2	41377664	41383815
ENSG00000083812.11	ZNF324	0.395526149872404	1	1	0.395526149872404	Esophagus_Mucosa	0.395526149872404	Esophagus_Mucosa	1	1	1	0.849638410675424	0.849638410675424	0.849638410675424	NA	1	0	25799	19	19q13.43	58467079	58475435
ENSG00000068781.21	STON1-GTF2A1L	0.395610793646953	2	2	0.219999982065921	Kidney_Cortex	0.438416730318789	Esophagus_Mucosa	1.86982337711697	0.130176622883032	0.130176622883032	-1.22652816772461	-0.774869577795553	-1.00069887276008	0.31937085171999	2	0	286749	2	2p16.3	48529924	48776518
ENSG00000077232.17	DNAJC10	0.395636034430346	4	2	0.329719373235456	Pancreas	0.604930613561343	Esophagus_Mucosa	3.19190607200534	2.22046760804611e-16	0.808046330663265	-0.974679281470172	0.517323125326552	-0.601395979829896	0.745812784396417	2	0	54431	2	2q32.1	182716256	182794463
ENSG00000241697.4	TMEFF1	0.395640637377337	4	3	0.0850000060607485	Kidney_Cortex	0.283914706399625	Esophagus_Mucosa	3.43085457452069	0.0137852887853198	0.135623042999683	1.07156667899051	1.72238385677338	1.25576502382251	0.31310559356639	3	0	8577	9	9q31.1	100473148	100577635
ENSG00000232748.3	RP11-196G11.6	0.395688467550206	4	2	0.210000002847284	Skin_Sun_Exposed_Lower_leg	0.712578497717509	Pancreas	3.03590689008446	1.06669139643997e-16	0.94191900598409	-1.25356543064117	-0.368395305054558	-0.882572823856566	0.370704282254262	2	0	NA	NA	NA	NA	NA
ENSG00000112031.15	MTRF1L	0.395720004423873	5	1	0.309999981230415	Pancreas	0.487468378063143	Skin_Sun_Exposed_Lower_leg	4.89861925704433	0.00176668380325591	4.89861925704433	0.694341010414016	1.01522207260132	0.84016341567856	0.128056891506317	0.999999999999999	0	54516	6	6q25.2	152987361	153003438
ENSG00000188185.11	LINC00265	0.395845659184019	5	1	0.294708184024917	Skin_Sun_Exposed_Lower_leg	0.444039916933848	Skin_Not_Sun_Exposed_Suprapubic	4.96402172219869	1.36892746004849e-19	4.96402172219869	0.765389040707175	1.04784899690391	0.846500339703766	0.113951011422824	1	0	349114	7	7p14.1	39733567	39794622
ENSG00000115520.8	COQ10B	0.39586501935279	3	2	0.523722839831483	Kidney_Cortex	0.579999998820097	Esophagus_Mucosa	2.50551062953336	2.69066054097458e-17	0.49448937046664	-0.553384721279144	0.637617286940643	-0.156384051872548	0.687625330051079	2	0	80219	2	2q33.1	197453551	197475309
ENSG00000198542.13	ITGBL1	0.39589127702169	3	3	0.190000017124934	Pancreas	0.947852487105273	Skin_Sun_Exposed_Lower_leg	1.82707212951994	0.166154954676548	0.166154954676548	-0.538836002349854	1.31057906150818	0.235446414907972	0.960711801206676	3	0	9358	13	13q33.1	101452635	101720855
ENSG00000196981.3	WDR5B	0.395958107268262	5	2	0.144869488658812	Pancreas	0.422110755251674	Esophagus_Mucosa	4.68927949678677	0.00323701012331529	0.190778051552509	-1.45789499410499	-0.802764688923141	-1.21305241020128	0.279857482192247	2	0	54554	3	3q21.1	122411845	122416061
ENSG00000173517.10	PEAK1	0.396055842162658	5	3	0.140000013615074	Kidney_Cortex	0.90000000278565	Esophagus_Mucosa	2.63202211033004	0.00487944471751268	0.417071085161357	-1.17498683929443	1.47579097747803	-0.0179217217801264	1.05665017514534	3	0	79834	15	15q24.3	77100828	77420698
ENSG00000180881.19	CAPS2	0.396075553424531	5	3	0.195558889287007	Pancreas	0.87000000111524	Skin_Sun_Exposed_Lower_leg	4.32171830489217	0.0271702166654591	0.167249620663434	-1.29430847779363	-0.163658484816551	-0.867770577934325	0.467436214946402	3	0	84698	12	12q21.1-q21.2	75275978	75390913
ENSG00000260475.1	RP11-85A1.3	0.396140310688684	4	2	0.180000015550816	Esophagus_Mucosa	0.257349683786884	Pancreas	3.60534151682601	2.20175787825094e-32	0.394658483173991	1.13267756176532	1.34075498580933	1.28873562979832	0.104038712022005	2	0	NA	NA	NA	NA	NA
ENSG00000114391.12	RPL24	0.396237435704029	4	2	0.171235588719578	Pancreas	0.329999997751668	Kidney_Cortex	3.39255663944839	2.9758240035461e-17	0.607443360551614	-1.36824439759583	-0.974113881587982	-1.24295573428629	0.181019518040137	2	0	6152	3	3q12.3	101681090	101686717
ENSG00000146858.7	ZC3HAV1L	0.396315815874048	3	2	0.169999994427472	Skin_Not_Sun_Exposed_Suprapubic	0.329999997751668	Skin_Sun_Exposed_Lower_leg	2.86870347322285	0.0280241548956764	0.103272371881471	0.974113881587982	1.3722038269043	1.17376818259557	0.199047770606955	2	0	92092	7	7q34	139021497	139036471
ENSG00000255046.1	RP11-297N6.4	0.396468415019505	3	3	0.0960000079490666	Skin_Not_Sun_Exposed_Suprapubic	0.892392265802281	Skin_Sun_Exposed_Lower_leg	1.80607369451476	0.201030639717018	0.201030639717018	-0.163658484816551	1.66456282138824	0.545394033276656	0.980685883611891	3	0	NA	NA	NA	NA	NA
ENSG00000076662.9	ICAM3	0.396477820369376	3	3	0.119356440347816	Skin_Not_Sun_Exposed_Suprapubic	0.85999999809653	Kidney_Cortex	1.19932188380801	0.814347356898992	0.814347356898992	0.176374167203903	1.55748052710163	0.896006658056932	0.692387545602511	3	0	3385	19	19p13.2	10333775	10339623
ENSG00000178462.11	TUBAL3	0.396532957850426	4	3	0.0778676471188863	Esophagus_Mucosa	0.99413485634645	Skin_Sun_Exposed_Lower_leg	2.30847284929099	0.0182469352154325	0.515013857604838	0.0073509336606293	1.76319476083683	0.88867343829008	0.721736237898783	3	0	79861	10	10p15.1	5393100	5404827
ENSG00000146281.5	PM20D2	0.396627448274501	5	4	0.180000015550816	Kidney_Cortex	0.805463691193187	Skin_Sun_Exposed_Lower_leg	3.08410189454082	0.00560162887139179	0.26203761764511	-1.34075498580933	0.769522913616378	-0.329070542960266	0.986950840195553	4	0	135293	6	6q15	89094817	89165564
ENSG00000105968.18	H2AFV	0.396689712807919	4	3	0.180000015550816	Skin_Not_Sun_Exposed_Suprapubic	0.889327254877135	Esophagus_Mucosa	2.22137307053483	5.55111512312578e-17	0.545950928892099	-1.34075498580933	-0.139155521852273	-0.942156622464968	0.566452636697147	3	0	NA	NA	NA	NA	NA
ENSG00000171159.4	C9orf16	0.396773052658663	5	4	0.359999993668756	Kidney_Cortex	0.69135032872709	Pancreas	2.48408852637499	0.0181771178405016	0.13972564484172	-0.915365099906922	-0.397023232252305	-0.612317506763438	0.245493677914425	4	0	NA	NA	NA	NA	NA
ENSG00000019169.10	MARCO	0.396776140541065	2	2	0.190000017124934	Kidney_Cortex	0.830000003806407	Skin_Not_Sun_Exposed_Suprapubic	1.11080065966346	0.889199340336541	0.889199340336541	-1.31057906150818	0.214701563119888	-0.547938749194145	1.07853627288696	2	0	8685	2	2q14.2	118942179	118994663
ENSG00000228106.5	RP11-452F19.3	0.396781626197903	4	2	0.130508300065788	Pancreas	0.346401760566115	Esophagus_Mucosa	3.66260613906251	0.0286873958108618	0.216974052683549	0.94159162232789	1.51210049065952	1.15361817472882	0.250613671423471	2	0	NA	NA	NA	NA	NA
ENSG00000165943.4	MOAP1	0.396803741799764	5	2	0.199207923701068	Esophagus_Mucosa	0.331602303720894	Pancreas	4.20045488959844	7.34413624350058e-17	0.799182686316979	-1.28381148598392	-0.970891515344807	-1.20307985865045	0.130456315827006	2	0	64112	14	14q32.12	93182198	93184896
ENSG00000124406.16	ATP8A1	0.396976205374305	5	3	0.250000000737035	Kidney_Cortex	0.915593022929304	Skin_Not_Sun_Exposed_Suprapubic	3.94063725383713	0.0237201522544955	0.298296018391955	-1.15034937858582	0.150969222187996	-0.275465024297006	0.523511775591886	3	0	10396	4	4p13	42408372	42657104
ENSG00000085276.17	MECOM	0.397005902647911	1	1	0.397005902647911	Pancreas	0.397005902647911	Pancreas	1	1	1	-0.84698065775683	-0.84698065775683	-0.84698065775683	NA	1	0	2122	3	3q26.2	169083505	169663780
ENSG00000111206.12	FOXM1	0.397089635972986	4	3	0.290468126730015	Skin_Not_Sun_Exposed_Suprapubic	0.910000000601017	Esophagus_Mucosa	2.93938759027123	0.0663552183421725	0.323995683664073	-0.1892534208319	1.05709523269623	0.324026237668586	0.588523688663518	3	0	2305	12	12p13.33	2857679	2877173
ENSG00000139044.10	B4GALNT3	0.397168957360077	5	5	0.178331617933865	Skin_Sun_Exposed_Lower_leg	0.909784537682197	Esophagus_Mucosa	2.4818163015096	0.274257280744053	0.274257280744053	-0.724447836341395	1.34590976898169	0.170304251447611	0.862826579451687	5	0	283358	12	12p13.33	459938	563508
ENSG00000101335.9	MYL9	0.39724763228349	5	1	0.387603278603585	Skin_Not_Sun_Exposed_Suprapubic	0.400000007537173	Esophagus_Mucosa	4.99452830045568	2.33508487328749e-20	4.99452830045568	-0.863971988405503	-0.841621220111847	-0.846091373770578	0.00999556745079255	1	0	10398	20	20q11.23	36541518	36551446
ENSG00000182749.5	PAQR7	0.397328284295415	2	2	0.199999988080869	Skin_Not_Sun_Exposed_Suprapubic	0.438077004681789	Skin_Sun_Exposed_Lower_leg	1.26563386486007	0.734366135139926	0.734366135139926	0.775444574291207	1.28155159950256	1.02849808689688	0.357871709533101	2	0	164091	1	1p36.11	25861483	25876706
ENSG00000268945.1	CTD-2192J16.26	0.397536623811535	2	1	0.390000006482609	Pancreas	0.410000013453806	Esophagus_Mucosa	1.97984643322504	0.0201535667749573	1.97984643322504	-0.859617352485657	-0.82389360666275	-0.841755479574203	0.0252605029207618	1	0	NA	NA	NA	NA	NA
ENSG00000177302.14	TOP3A	0.397569241311374	5	2	0.0670000075492985	Kidney_Cortex	0.359999993668756	Esophagus_Mucosa	4.52620903013741	4.68836692794182e-17	0.269042857087402	-1.83167397975922	-0.915365099906921	-1.27406659989211	0.342443020264772	2	0	7156	17	17p11.2	18269957	18314995
ENSG00000128274.15	A4GALT	0.397577493891014	4	4	0.129848817142434	Skin_Sun_Exposed_Lower_leg	0.681921854303719	Pancreas	1.92079412784903	0.371140813090339	0.371140813090339	-1.51469833156245	0.513684406734471	-0.700142911014148	0.948096789577586	4	0	53947	22	22q13.2	42692114	42721300
ENSG00000145439.11	CBR4	0.397583512458964	5	3	0.120000006072841	Kidney_Cortex	0.840000000398616	Esophagus_Mucosa	3.65495263861929	0.00123123162738531	0.357751939882765	-0.324804824619028	1.55477356910706	0.593007769127852	0.704835442223238	3	0	84869	4	4q32.3	168894483	169010283
ENSG00000249476.1	CTD-2587M2.1	0.397713260353139	5	3	0.133953082046756	Skin_Sun_Exposed_Lower_leg	0.800000003329066	Skin_Not_Sun_Exposed_Suprapubic	3.82634799262347	0.00926310405321192	0.133534903562896	-1.49869381481226	0.253347098827362	-1.02355890309034	0.730805922205782	3	0	NA	NA	NA	NA	NA
ENSG00000181016.9	LSMEM1	0.397760421923042	5	4	0.111589882565266	Pancreas	0.725661775378957	Esophagus_Mucosa	3.36525107978501	0.0152637943887518	0.124536303961934	0.350902127449904	1.5910875119197	0.93297037326964	0.468257732762436	4	0	286006	7	7q31.1	112479541	112491061
ENSG00000116985.11	BMP8B	0.397764333995497	5	5	0.220264299836984	Skin_Sun_Exposed_Lower_leg	0.609999981770324	Esophagus_Mucosa	2.66677944675865	0.0968951100623462	0.0968951100623462	-1.22582563056653	0.963941492126257	-0.446370311195926	0.832579611335178	5	0	656	1	1p34.2	39757181	39788864
ENSG00000166589.12	CDH16	0.397800290786357	2	2	0.180000015550816	Skin_Sun_Exposed_Lower_leg	0.70999999700558	Esophagus_Mucosa	1.42232760365065	0.577672396349347	0.577672396349347	-1.34075498580933	-0.371856093406677	-0.856305539608002	0.685114977102048	2	0	1014	16	16q22.1	66908121	66918884
ENSG00000213171.2	LINGO4	0.397848687685311	5	1	0.350239766368005	Kidney_Cortex	0.452478329696824	Skin_Not_Sun_Exposed_Suprapubic	4.85299186784873	1.04288156344523e-16	4.85299186784873	0.751289694890748	0.934124323504967	0.832585245190296	0.0922482678044632	1	0	339398	1	1q21.3	151800263	151805418
ENSG00000271889.1	RP11-493E12.1	0.397853542489791	2	1	0.290000025381774	Pancreas	0.53999999676363	Kidney_Cortex	1.95299804775435	0.0470019522456496	1.95299804775435	-1.05812156200409	-0.612812995910645	-0.835467278957367	0.314880706805133	1	0	NA	NA	NA	NA	NA
ENSG00000156140.9	ADAMTS3	0.397978396205331	3	2	0.184843527782501	Skin_Not_Sun_Exposed_Suprapubic	0.259999981650469	Skin_Sun_Exposed_Lower_leg	2.59776158250632	1.69533184910121e-17	0.402238417493678	-1.32598843606426	-1.12639117240906	-1.19292359362746	0.115237533900846	2	0	9508	4	4q13.3	72280968	72569220
ENSG00000165526.8	RPUSD4	0.398035733588896	4	3	0.127966469235132	Skin_Sun_Exposed_Lower_leg	0.879999994721675	Kidney_Cortex	2.00004703030288	1.1820424168582e-05	0.961103860340803	-0.806421220302582	1.52217008289826	0.517612749674229	1.18116652178318	3	0	84881	11	11q24.2	126202095	126211661
ENSG00000230939.1	RP11-314C16.1	0.398114071102133	4	3	0.140000013615074	Pancreas	0.730000003969759	Skin_Not_Sun_Exposed_Suprapubic	2.82805860989792	2.46177071233104e-16	0.186857852001174	-1.47579097747803	0.612812995910645	0.0043456095183706	0.993145048129014	3	0	NA	NA	NA	NA	NA
ENSG00000172673.10	THEMIS	0.398159613949746	2	2	0.199999988080869	Skin_Not_Sun_Exposed_Suprapubic	0.56999998732254	Kidney_Cortex	1.0964111364406	0.903588863559403	0.903588863559403	-0.568051517009735	1.28155159950256	0.356750041246414	1.30786690618962	2	0	387357	6	6q22.33	127708193	127918594
ENSG00000161664.6	ASB16	0.398199871990744	5	3	0.109999993610868	Kidney_Cortex	0.942619871706532	Skin_Not_Sun_Exposed_Suprapubic	3.58394896352746	1.45569096484118e-16	0.383429685865023	-1.59819316864014	0.6868928045688	-0.13536514755567	0.859199475395945	3	0	92591	17	17q21.31	44170703	44179083
ENSG00000258819.1	RP11-7F17.3	0.398293256722685	5	1	0.385437065152405	Skin_Not_Sun_Exposed_Suprapubic	0.44000001228967	Pancreas	4.99018370921838	8.1474442661859e-17	4.99018370921838	0.772193193435669	0.867921943772164	0.843793438932961	0.0401869649930717	1	0	NA	NA	NA	NA	NA
ENSG00000213420.7	GPC2	0.398354651008816	4	2	0.250000000737035	Kidney_Cortex	0.900007357109115	Esophagus_Mucosa	3.54154081124698	8.70715996483697e-18	0.416987071999848	-0.189118430018425	1.15034937858582	0.161615116386756	0.659834804831943	2	0	221914	7	7q22.1	100169605	100177380
ENSG00000037757.13	MRI1	0.398389258471616	5	2	0.153330593437902	Esophagus_Mucosa	0.256528759778518	Kidney_Cortex	4.73595353965704	6.99871004840199e-06	0.256785783088906	1.13463386034706	1.42786543750898	1.31064221160066	0.108716324718712	2	0	84245	19	19p13.13	13764491	13774281
ENSG00000144357.16	UBR3	0.398479889763019	5	3	0.120000006072841	Pancreas	0.910000000601017	Esophagus_Mucosa	2.62640227459847	4.98995217708419e-17	0.342615861632824	-0.113038539886475	1.55477356910706	0.544422532273662	0.641323148748113	3	0	130507	2	2q31.1	169827453	170084130
ENSG00000273344.1	PAXIP1-AS1	0.398527968498127	5	3	0.121254305523335	Skin_Sun_Exposed_Lower_leg	0.462294430732022	Pancreas	4.01242246259228	0.00161881586335017	0.207565893031013	-1.54953024995642	-0.735073995271797	-1.18266019161252	0.36237550547001	3	0	NA	NA	NA	NA	NA
ENSG00000134463.14	ECHDC3	0.398632338705598	5	2	0.0840419103214321	Esophagus_Mucosa	0.504903115968148	Kidney_Cortex	4.05565299707461	0.0209291078864627	0.736839460149077	-1.7277006313028	-0.666794954571653	-1.10543844714541	0.446808680756789	2	0	79746	10	10p14	11742381	11764069
ENSG00000106328.9	FSCN3	0.398889150224344	2	2	0.270000019848617	Esophagus_Mucosa	0.390000006482609	Skin_Sun_Exposed_Lower_leg	1.06623495665744	0.933765043342561	0.933765043342561	-1.10306251049042	0.859617352485657	-0.12172257900238	1.38782424040867	2	0	29999	7	7q32.1	127593735	127602143
ENSG00000133424.20	LARGE1	0.398940660050647	4	4	0.270000019848617	Skin_Not_Sun_Exposed_Suprapubic	0.910000000601017	Esophagus_Mucosa	1.67559288020644	0.335501643231744	0.335501643231744	-0.293747667712756	1.10306251049042	0.402910350699527	0.708133360594391	4	0	9215	22	22q12.3	33162236	33922823
ENSG00000090054.13	SPTLC1	0.399135685958707	5	3	0.161542101739801	Pancreas	0.742914438275184	Skin_Not_Sun_Exposed_Suprapubic	4.16448820644866	4.66600388144923e-06	0.18368377275212	0.327996328984522	1.39990388758761	0.740292730163622	0.425798512668241	3	0	10558	9	9q22.31	92031140	92115412
ENSG00000177103.13	DSCAML1	0.399178972581731	5	3	0.0899999953801123	Kidney_Cortex	0.602210782173262	Skin_Sun_Exposed_Lower_leg	3.76552926955713	0.00115903493429034	0.148353701139881	0.521223935249161	1.69539773464203	1.11648958096948	0.516764108129376	3	0	57453	11	11q23.3	117427771	117817513
ENSG00000104067.16	TJP1	0.399283902203957	5	3	0.0990000076248567	Pancreas	0.919999998708424	Skin_Not_Sun_Exposed_Suprapubic	3.01097579623862	1.01401001905911e-32	0.805146393028039	0.100433722138405	1.64972102642059	1.11193405687809	0.750502090504784	3	0	7082	15	15q13.1	29699366	29969048
ENSG00000169418.9	NPR1	0.399332836313697	5	2	0.290000025381774	Pancreas	0.649999990437004	Kidney_Cortex	4.13640127434606	2.62989817850562e-17	0.863598725653945	-1.05812156200409	0.453762203454971	0.151385450363159	0.676134974728962	2	0	4881	1	1q21.3	153678648	153693991
ENSG00000125731.12	SH2D3A	0.399332913456749	5	2	0.473577612169657	Kidney_Cortex	0.933316399057	Pancreas	4.63175694789404	3.03049713879563e-16	0.350539567139712	-0.326207881737797	0.716670208756902	0.183550170234217	0.401625644510643	2	0	10045	19	19p13.3	6752159	6767512
ENSG00000100142.14	POLR2F	0.399403594044139	2	2	0.199999988080868	Esophagus_Mucosa	0.528592624497142	Skin_Sun_Exposed_Lower_leg	1.72715408176747	0.272845918232535	0.272845918232535	0.63015584601252	1.28155159950256	0.955853722757542	0.460606354528931	2	0	5435	22	22q13.1	37953662	38041914
ENSG00000135218.17	CD36	0.399578085536385	1	1	0.399578085536385	Kidney_Cortex	0.399578085536385	Kidney_Cortex	1	1	1	-0.842374993841977	-0.842374993841977	-0.842374993841977	NA	1	0	948	7	7q21.11	80602206	80679276
ENSG00000132874.14	SLC14A2	0.39960662665422	3	2	0.290000025381774	Skin_Not_Sun_Exposed_Suprapubic	0.441289607609565	Kidney_Cortex	2.00955254510248	4.2780977595345e-33	0.990447454897517	0.770017338715905	1.05812156200409	0.962086820908028	0.166337050870101	2	0	8170	18	18q12.3	45167962	45683687
ENSG00000152254.10	G6PC2	0.399637059796988	4	3	0.128109406143412	Skin_Sun_Exposed_Lower_leg	0.329788367046033	Pancreas	2.69424938089593	0.0232126803544957	0.495904674339851	-1.52159972645844	-0.974540244447685	-1.37122539459892	0.265438324031691	3	0	57818	2	2q31.1	168901222	168909999
ENSG00000116151.13	MORN1	0.399757548564337	5	3	0.277559753782947	Pancreas	0.991030290080632	Esophagus_Mucosa	3.64895231027259	0.0179703279448067	0.132375397931634	-1.08581747428333	0.201893478631973	-0.526195735715943	0.589215438698758	3	0	79906	1	1p36.32	2321252	2391553
ENSG00000148218.15	ALAD	0.399844556295793	5	4	0.0609999991464229	Esophagus_Mucosa	0.984296186150803	Skin_Sun_Exposed_Lower_leg	2.04589546025809	1.73494597597482e-16	0.650243481133669	-1.87349545955658	0.201893478631973	-0.265769006355751	0.903396920826299	4	0	210	9	9q32	113386311	113401300
ENSG00000139517.7	LNX2	0.39985352099024	4	4	0.207785754421494	Skin_Sun_Exposed_Lower_leg	0.865125402452017	Pancreas	2.09319628831419	0.11876820637688	0.11876820637688	-1.25967741925447	0.294976211429275	-0.297531918062925	0.708235738763478	4	0	222484	13	13q12.2	27545912	27621105
ENSG00000235750.9	KIAA0040	0.399921674599444	5	5	0.0440000037343035	Pancreas	0.962447944930891	Kidney_Cortex	2.60255289277874	0.0933777415063079	0.0933777415063079	-2.01409077644348	0.791358872941919	-0.338998969990922	1.08270319147575	5	0	9674	1	1q25.1	175156985	175193294
ENSG00000142544.6	CTU1	0.399949692774349	4	2	0.377910123531303	Esophagus_Mucosa	0.800000003329066	Kidney_Cortex	3.77390310934137	0.00539307662568075	0.162380418794218	-0.881753498305882	-0.253347098827362	-0.516830307720508	0.306607806644894	2	0	90353	19	19q13.41	51097605	51108408
